state,district,active,confirmed,deceased,recovered,date
Chhattisgarh,Baloda Bazar,0,0,0,0,5/14/2020
Chhattisgarh,Baloda Bazar,0,0,0,0,5/15/2020
Chhattisgarh,Baloda Bazar,0,0,0,0,5/16/2020
Chhattisgarh,Baloda Bazar,6,6,0,0,5/17/2020
Chhattisgarh,Baloda Bazar,6,6,0,0,5/18/2020
Chhattisgarh,Baloda Bazar,6,6,0,0,5/19/2020
Chhattisgarh,Baloda Bazar,8,8,0,0,5/20/2020
Chhattisgarh,Baloda Bazar,8,8,0,0,5/21/2020
Chhattisgarh,Baloda Bazar,8,8,0,0,5/22/2020
Chhattisgarh,Baloda Bazar,15,15,0,0,5/23/2020
Chhattisgarh,Baloda Bazar,15,15,0,0,5/24/2020
Chhattisgarh,Balrampur,0,0,0,0,5/13/2020
Chhattisgarh,Balrampur,0,0,0,0,5/14/2020
Chhattisgarh,Balrampur,0,0,0,0,5/15/2020
Chhattisgarh,Balrampur,0,0,0,0,5/16/2020
Chhattisgarh,Balrampur,0,0,0,0,5/17/2020
Chhattisgarh,Balrampur,0,0,0,0,5/18/2020
Chhattisgarh,Balrampur,0,0,0,0,5/19/2020
Chhattisgarh,Balrampur,0,0,0,0,5/20/2020
Chhattisgarh,Balrampur,0,0,0,0,5/21/2020
Chhattisgarh,Balrampur,0,0,0,0,5/22/2020
Chhattisgarh,Balrampur,1,1,0,0,5/23/2020
Chhattisgarh,Balrampur,1,1,0,0,5/24/2020
Chhattisgarh,Bametara,0,0,0,0,5/13/2020
Chhattisgarh,Bametara,0,0,0,0,5/14/2020
Chhattisgarh,Bametara,0,0,0,0,5/15/2020
Chhattisgarh,Bametara,0,0,0,0,5/16/2020
Chhattisgarh,Bametara,0,0,0,0,5/17/2020
Chhattisgarh,Bametara,0,0,0,0,5/18/2020
Chhattisgarh,Bametara,0,0,0,0,5/19/2020
Chhattisgarh,Bametara,0,0,0,0,5/20/2020
Chhattisgarh,Bametara,0,0,0,0,5/21/2020
Chhattisgarh,Bametara,0,0,0,0,5/22/2020
Chhattisgarh,Bametara,1,1,0,0,5/23/2020
Chhattisgarh,Bametara,1,1,0,0,5/24/2020
Chhattisgarh,Bastar,0,0,0,0,5/13/2020
Chhattisgarh,Bastar,0,0,0,0,5/14/2020
Chhattisgarh,Bastar,0,0,0,0,5/15/2020
Chhattisgarh,Bastar,0,0,0,0,5/16/2020
Chhattisgarh,Bastar,0,0,0,0,5/17/2020
Chhattisgarh,Bastar,0,0,0,0,5/18/2020
Chhattisgarh,Bastar,0,0,0,0,5/19/2020
Chhattisgarh,Bastar,0,0,0,0,5/20/2020
Chhattisgarh,Bastar,0,0,0,0,5/21/2020
Chhattisgarh,Bastar,0,0,0,0,5/22/2020
Chhattisgarh,Bastar,0,0,0,0,5/23/2020
Chhattisgarh,Bastar,0,0,0,0,5/24/2020
Chhattisgarh,Bijapur,0,0,0,0,5/13/2020
Chhattisgarh,Bijapur,0,0,0,0,5/14/2020
Chhattisgarh,Bijapur,0,0,0,0,5/15/2020
Chhattisgarh,Bijapur,0,0,0,0,5/16/2020
Chhattisgarh,Bijapur,0,0,0,0,5/17/2020
Chhattisgarh,Bijapur,0,0,0,0,5/18/2020
Chhattisgarh,Bijapur,0,0,0,0,5/19/2020
Chhattisgarh,Bijapur,0,0,0,0,5/20/2020
Chhattisgarh,Bijapur,0,0,0,0,5/21/2020
Chhattisgarh,Bijapur,0,0,0,0,5/22/2020
Chhattisgarh,Bijapur,0,0,0,0,5/23/2020
Chhattisgarh,Bijapur,0,0,0,0,5/24/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/13/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/14/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/15/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/16/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/17/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/18/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/19/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/20/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/21/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/22/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/23/2020
Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0,5/24/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/13/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/14/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/15/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/16/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/17/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/18/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/19/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/20/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/21/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/22/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/23/2020
Chhattisgarh,Dhamtari,0,0,0,0,5/24/2020
Chhattisgarh,Gariaband,0,0,0,0,5/13/2020
Chhattisgarh,Gariaband,0,0,0,0,5/14/2020
Chhattisgarh,Gariaband,0,0,0,0,5/15/2020
Chhattisgarh,Gariaband,0,0,0,0,5/16/2020
Chhattisgarh,Gariaband,1,1,0,0,5/17/2020
Chhattisgarh,Gariaband,1,1,0,0,5/18/2020
Chhattisgarh,Gariaband,1,1,0,0,5/19/2020
Chhattisgarh,Gariaband,1,1,0,0,5/20/2020
Chhattisgarh,Gariaband,1,1,0,0,5/21/2020
Chhattisgarh,Gariaband,1,1,0,0,5/22/2020
Chhattisgarh,Gariaband,4,4,0,0,5/23/2020
Chhattisgarh,Gariaband,4,4,0,0,5/24/2020
Chhattisgarh,Janjgir Champa,0,0,0,0,5/13/2020
Chhattisgarh,Janjgir Champa,0,0,0,0,5/14/2020
Chhattisgarh,Janjgir Champa,0,0,0,0,5/15/2020
Chhattisgarh,Janjgir Champa,5,5,0,0,5/16/2020
Chhattisgarh,Janjgir Champa,5,5,0,0,5/17/2020
Chhattisgarh,Janjgir Champa,11,11,0,0,5/18/2020
Chhattisgarh,Janjgir Champa,11,11,0,0,5/19/2020
Chhattisgarh,Janjgir Champa,11,11,0,0,5/20/2020
Chhattisgarh,Janjgir Champa,14,14,0,0,5/21/2020
Chhattisgarh,Janjgir Champa,14,14,0,0,5/22/2020
Chhattisgarh,Janjgir Champa,12,15,0,3,5/23/2020
Chhattisgarh,Janjgir Champa,12,15,0,3,5/24/2020
Chhattisgarh,Jashpur,0,0,0,0,5/13/2020
Chhattisgarh,Jashpur,0,0,0,0,5/14/2020
Chhattisgarh,Jashpur,0,0,0,0,5/15/2020
Chhattisgarh,Jashpur,0,0,0,0,5/16/2020
Chhattisgarh,Jashpur,0,0,0,0,5/17/2020
Chhattisgarh,Jashpur,0,0,0,0,5/18/2020
Chhattisgarh,Jashpur,0,0,0,0,5/19/2020
Chhattisgarh,Jashpur,0,0,0,0,5/20/2020
Chhattisgarh,Jashpur,0,0,0,0,5/21/2020
Chhattisgarh,Jashpur,0,0,0,0,5/22/2020
Chhattisgarh,Jashpur,1,1,0,0,5/23/2020
Chhattisgarh,Jashpur,1,1,0,0,5/24/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/13/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/14/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/15/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/16/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/17/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/18/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/19/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/20/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/21/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/22/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/23/2020
Chhattisgarh,Kondagaon,0,0,0,0,5/24/2020
Chhattisgarh,Koriya,0,0,0,0,5/13/2020
Chhattisgarh,Koriya,0,0,0,0,5/14/2020
Chhattisgarh,Koriya,0,0,0,0,5/15/2020
Chhattisgarh,Koriya,1,1,0,0,5/16/2020
Chhattisgarh,Koriya,1,1,0,0,5/17/2020
Chhattisgarh,Koriya,1,1,0,0,5/18/2020
Chhattisgarh,Koriya,1,1,0,0,5/19/2020
Chhattisgarh,Koriya,1,1,0,0,5/20/2020
Chhattisgarh,Koriya,1,1,0,0,5/21/2020
Chhattisgarh,Koriya,1,1,0,0,5/22/2020
Chhattisgarh,Koriya,5,5,0,0,5/23/2020
Chhattisgarh,Koriya,5,5,0,0,5/24/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/13/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/14/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/15/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/16/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/17/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/18/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/19/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/20/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/21/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/22/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/23/2020
Chhattisgarh,Mahasamund,0,0,0,0,5/24/2020
Chhattisgarh,Mungeli,0,0,0,0,5/13/2020
Chhattisgarh,Mungeli,0,0,0,0,5/14/2020
Chhattisgarh,Mungeli,0,0,0,0,5/15/2020
Chhattisgarh,Mungeli,0,0,0,0,5/16/2020
Chhattisgarh,Mungeli,0,0,0,0,5/17/2020
Chhattisgarh,Mungeli,0,0,0,0,5/18/2020
Chhattisgarh,Mungeli,0,0,0,0,5/19/2020
Chhattisgarh,Mungeli,1,1,0,0,5/20/2020
Chhattisgarh,Mungeli,1,1,0,0,5/21/2020
Chhattisgarh,Mungeli,3,3,0,0,5/22/2020
Chhattisgarh,Mungeli,12,12,0,0,5/23/2020
Chhattisgarh,Mungeli,12,12,0,0,5/24/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/13/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/14/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/15/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/16/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/17/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/18/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/19/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/20/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/21/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/22/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/23/2020
Chhattisgarh,Narayanpur,0,0,0,0,5/24/2020
Chhattisgarh,Raigarh,0,0,0,0,5/13/2020
Chhattisgarh,Raigarh,0,0,0,0,5/14/2020
Chhattisgarh,Raigarh,0,0,0,0,5/15/2020
Chhattisgarh,Raigarh,0,0,0,0,5/16/2020
Chhattisgarh,Raigarh,0,0,0,0,5/17/2020
Chhattisgarh,Raigarh,0,0,0,0,5/18/2020
Chhattisgarh,Raigarh,2,2,0,0,5/19/2020
Chhattisgarh,Raigarh,5,5,0,0,5/20/2020
Chhattisgarh,Raigarh,5,5,0,0,5/21/2020
Chhattisgarh,Raigarh,5,5,0,0,5/22/2020
Chhattisgarh,Raigarh,9,9,0,0,5/23/2020
Chhattisgarh,Raigarh,9,9,0,0,5/24/2020
Chhattisgarh,Sukma,0,0,0,0,5/13/2020
Chhattisgarh,Sukma,0,0,0,0,5/14/2020
Chhattisgarh,Sukma,0,0,0,0,5/15/2020
Chhattisgarh,Sukma,0,0,0,0,5/16/2020
Chhattisgarh,Sukma,0,0,0,0,5/17/2020
Chhattisgarh,Sukma,0,0,0,0,5/18/2020
Chhattisgarh,Sukma,0,0,0,0,5/19/2020
Chhattisgarh,Sukma,0,0,0,0,5/20/2020
Chhattisgarh,Sukma,0,0,0,0,5/21/2020
Chhattisgarh,Sukma,0,0,0,0,5/22/2020
Chhattisgarh,Sukma,0,0,0,0,5/23/2020
Chhattisgarh,Sukma,0,0,0,0,5/24/2020
Chhattisgarh,Surguja,0,0,0,0,5/13/2020
Chhattisgarh,Surguja,0,0,0,0,5/14/2020
Chhattisgarh,Surguja,0,0,0,0,5/15/2020
Chhattisgarh,Surguja,0,0,0,0,5/16/2020
Chhattisgarh,Surguja,0,0,0,0,5/17/2020
Chhattisgarh,Surguja,1,1,0,0,5/18/2020
Chhattisgarh,Surguja,1,1,0,0,5/19/2020
Chhattisgarh,Surguja,2,2,0,0,5/20/2020
Chhattisgarh,Surguja,3,3,0,0,5/21/2020
Chhattisgarh,Surguja,3,3,0,0,5/22/2020
Chhattisgarh,Surguja,6,6,0,0,5/23/2020
Chhattisgarh,Surguja,6,6,0,0,5/24/2020
Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,5/13/2020
Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,5/14/2020
Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,5/15/2020
Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,5/16/2020
Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,5/17/2020
Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,5/18/2020
Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,5/19/2020
Chhattisgarh,Uttar Bastar Kanker,0,0,0,0,5/20/2020
Chhattisgarh,Uttar Bastar Kanker,1,1,0,0,5/21/2020
Chhattisgarh,Uttar Bastar Kanker,1,1,0,0,5/22/2020
Chhattisgarh,Uttar Bastar Kanker,5,5,0,0,5/23/2020
Chhattisgarh,Uttar Bastar Kanker,5,5,0,0,5/24/2020
Chhattisgarh,Gaurela Pendra Marwahi,2,2,0,0,5/24/2020
Delhi,East Delhi,1,1,0,0,4/21/2020
Delhi,East Delhi,1,1,0,0,4/22/2020
Delhi,East Delhi,38,38,0,0,4/23/2020
Delhi,East Delhi,38,38,0,0,4/24/2020
Delhi,East Delhi,38,38,0,0,4/25/2020
Delhi,East Delhi,38,38,0,0,4/26/2020
Delhi,East Delhi,38,38,0,0,4/27/2020
Delhi,East Delhi,38,38,0,0,4/28/2020
Delhi,East Delhi,38,38,0,0,4/29/2020
Delhi,East Delhi,38,38,0,0,4/30/2020
Delhi,East Delhi,38,38,0,0,5/1/2020
Delhi,East Delhi,38,38,0,0,5/2/2020
Delhi,East Delhi,38,38,0,0,5/3/2020
Delhi,East Delhi,38,38,0,0,5/4/2020
Delhi,East Delhi,38,38,0,0,5/5/2020
Delhi,East Delhi,38,38,0,0,5/6/2020
Delhi,East Delhi,38,38,0,0,5/7/2020
Delhi,East Delhi,38,38,0,0,5/8/2020
Delhi,East Delhi,38,38,0,0,5/9/2020
Delhi,East Delhi,38,38,0,0,5/10/2020
Delhi,East Delhi,38,38,0,0,5/11/2020
Delhi,East Delhi,38,38,0,0,5/12/2020
Delhi,East Delhi,38,38,0,0,5/13/2020
Delhi,East Delhi,38,38,0,0,5/14/2020
Delhi,East Delhi,38,38,0,0,5/15/2020
Delhi,East Delhi,38,38,0,0,5/16/2020
Delhi,East Delhi,38,38,0,0,5/17/2020
Delhi,East Delhi,38,38,0,0,5/18/2020
Delhi,East Delhi,38,38,0,0,5/19/2020
Delhi,East Delhi,38,38,0,0,5/20/2020
Delhi,East Delhi,38,38,0,0,5/21/2020
Delhi,East Delhi,38,38,0,0,5/22/2020
Delhi,East Delhi,38,38,0,0,5/23/2020
Delhi,East Delhi,38,38,0,0,5/24/2020
Delhi,New Delhi,5,5,0,0,4/21/2020
Delhi,New Delhi,5,5,0,0,4/22/2020
Delhi,New Delhi,37,37,0,0,4/23/2020
Delhi,New Delhi,37,37,0,0,4/24/2020
Delhi,New Delhi,37,37,0,0,4/25/2020
Delhi,New Delhi,37,37,0,0,4/26/2020
Delhi,New Delhi,37,37,0,0,4/27/2020
Delhi,New Delhi,37,37,0,0,4/28/2020
Delhi,New Delhi,37,37,0,0,4/29/2020
Delhi,New Delhi,37,37,0,0,4/30/2020
Delhi,New Delhi,37,37,0,0,5/1/2020
Delhi,New Delhi,37,37,0,0,5/2/2020
Delhi,New Delhi,37,37,0,0,5/3/2020
Delhi,New Delhi,37,37,0,0,5/4/2020
Delhi,New Delhi,37,37,0,0,5/5/2020
Delhi,New Delhi,37,37,0,0,5/6/2020
Delhi,New Delhi,37,37,0,0,5/7/2020
Delhi,New Delhi,37,37,0,0,5/8/2020
Delhi,New Delhi,37,37,0,0,5/9/2020
Delhi,New Delhi,37,37,0,0,5/10/2020
Delhi,New Delhi,37,37,0,0,5/11/2020
Delhi,New Delhi,37,37,0,0,5/12/2020
Delhi,New Delhi,37,37,0,0,5/13/2020
Delhi,New Delhi,37,37,0,0,5/14/2020
Delhi,New Delhi,37,37,0,0,5/15/2020
Delhi,New Delhi,37,37,0,0,5/16/2020
Delhi,New Delhi,37,37,0,0,5/17/2020
Delhi,New Delhi,37,37,0,0,5/18/2020
Delhi,New Delhi,37,37,0,0,5/19/2020
Delhi,New Delhi,37,37,0,0,5/20/2020
Delhi,New Delhi,37,37,0,0,5/21/2020
Delhi,New Delhi,37,37,0,0,5/22/2020
Delhi,New Delhi,37,37,0,0,5/23/2020
Delhi,New Delhi,37,37,0,0,5/24/2020
Delhi,North Delhi,3,3,0,0,4/21/2020
Delhi,North Delhi,3,3,0,0,4/22/2020
Delhi,North Delhi,60,60,0,0,4/23/2020
Delhi,North Delhi,60,60,0,0,4/24/2020
Delhi,North Delhi,60,60,0,0,4/25/2020
Delhi,North Delhi,60,60,0,0,4/26/2020
Delhi,North Delhi,60,60,0,0,4/27/2020
Delhi,North Delhi,60,60,0,0,4/28/2020
Delhi,North Delhi,60,60,0,0,4/29/2020
Delhi,North Delhi,60,60,0,0,4/30/2020
Delhi,North Delhi,60,60,0,0,5/1/2020
Delhi,North Delhi,60,60,0,0,5/2/2020
Delhi,North Delhi,60,60,0,0,5/3/2020
Delhi,North Delhi,60,60,0,0,5/4/2020
Delhi,North Delhi,60,60,0,0,5/5/2020
Delhi,North Delhi,60,60,0,0,5/6/2020
Delhi,North Delhi,60,60,0,0,5/7/2020
Delhi,North Delhi,60,60,0,0,5/8/2020
Delhi,North Delhi,60,60,0,0,5/9/2020
Delhi,North Delhi,60,60,0,0,5/10/2020
Delhi,North Delhi,60,60,0,0,5/11/2020
Delhi,North Delhi,60,60,0,0,5/12/2020
Delhi,North Delhi,60,60,0,0,5/13/2020
Delhi,North Delhi,60,60,0,0,5/14/2020
Delhi,North Delhi,60,60,0,0,5/15/2020
Delhi,North Delhi,60,60,0,0,5/16/2020
Delhi,North Delhi,60,60,0,0,5/17/2020
Delhi,North Delhi,60,60,0,0,5/18/2020
Delhi,North Delhi,60,60,0,0,5/19/2020
Delhi,North Delhi,60,60,0,0,5/20/2020
Delhi,North Delhi,60,60,0,0,5/21/2020
Delhi,North Delhi,60,60,0,0,5/22/2020
Delhi,North Delhi,60,60,0,0,5/23/2020
Delhi,North Delhi,60,60,0,0,5/24/2020
Delhi,North East Delhi,1,1,0,0,4/21/2020
Delhi,North East Delhi,1,1,0,0,4/22/2020
Delhi,North East Delhi,25,25,0,0,4/23/2020
Delhi,North East Delhi,25,25,0,0,4/24/2020
Delhi,North East Delhi,25,25,0,0,4/25/2020
Delhi,North East Delhi,25,25,0,0,4/26/2020
Delhi,North East Delhi,25,25,0,0,4/27/2020
Delhi,North East Delhi,25,25,0,0,4/28/2020
Delhi,North East Delhi,25,25,0,0,4/29/2020
Delhi,North East Delhi,25,25,0,0,4/30/2020
Delhi,North East Delhi,25,25,0,0,5/1/2020
Delhi,North East Delhi,25,25,0,0,5/2/2020
Delhi,North East Delhi,25,25,0,0,5/3/2020
Delhi,North East Delhi,25,25,0,0,5/4/2020
Delhi,North East Delhi,25,25,0,0,5/5/2020
Delhi,North East Delhi,25,25,0,0,5/6/2020
Delhi,North East Delhi,25,25,0,0,5/7/2020
Delhi,North East Delhi,25,25,0,0,5/8/2020
Delhi,North East Delhi,25,25,0,0,5/9/2020
Delhi,North East Delhi,25,25,0,0,5/10/2020
Delhi,North East Delhi,25,25,0,0,5/11/2020
Delhi,North East Delhi,25,25,0,0,5/12/2020
Delhi,North East Delhi,25,25,0,0,5/13/2020
Delhi,North East Delhi,25,25,0,0,5/14/2020
Delhi,North East Delhi,25,25,0,0,5/15/2020
Delhi,North East Delhi,25,25,0,0,5/16/2020
Delhi,North East Delhi,25,25,0,0,5/17/2020
Delhi,North East Delhi,25,25,0,0,5/18/2020
Delhi,North East Delhi,25,25,0,0,5/19/2020
Delhi,North East Delhi,25,25,0,0,5/20/2020
Delhi,North East Delhi,25,25,0,0,5/21/2020
Delhi,North East Delhi,25,25,0,0,5/22/2020
Delhi,North East Delhi,25,25,0,0,5/23/2020
Delhi,North East Delhi,25,25,0,0,5/24/2020
Delhi,North West Delhi,3,3,0,0,4/21/2020
Delhi,North West Delhi,3,3,0,0,4/22/2020
Delhi,North West Delhi,32,32,0,0,4/23/2020
Delhi,North West Delhi,32,32,0,0,4/24/2020
Delhi,North West Delhi,32,32,0,0,4/25/2020
Delhi,North West Delhi,32,32,0,0,4/26/2020
Delhi,North West Delhi,32,32,0,0,4/27/2020
Delhi,North West Delhi,32,32,0,0,4/28/2020
Delhi,North West Delhi,32,32,0,0,4/29/2020
Delhi,North West Delhi,32,32,0,0,4/30/2020
Delhi,North West Delhi,32,32,0,0,5/1/2020
Delhi,North West Delhi,32,32,0,0,5/2/2020
Delhi,North West Delhi,32,32,0,0,5/3/2020
Delhi,North West Delhi,32,32,0,0,5/4/2020
Delhi,North West Delhi,32,32,0,0,5/5/2020
Delhi,North West Delhi,31,32,1,0,5/6/2020
Delhi,North West Delhi,31,32,1,0,5/7/2020
Delhi,North West Delhi,31,32,1,0,5/8/2020
Delhi,North West Delhi,31,32,1,0,5/9/2020
Delhi,North West Delhi,31,32,1,0,5/10/2020
Delhi,North West Delhi,31,32,1,0,5/11/2020
Delhi,North West Delhi,31,32,1,0,5/12/2020
Delhi,North West Delhi,31,32,1,0,5/13/2020
Delhi,North West Delhi,31,32,1,0,5/14/2020
Delhi,North West Delhi,31,32,1,0,5/15/2020
Delhi,North West Delhi,31,32,1,0,5/16/2020
Delhi,North West Delhi,31,32,1,0,5/17/2020
Delhi,North West Delhi,31,32,1,0,5/18/2020
Delhi,North West Delhi,31,32,1,0,5/19/2020
Delhi,North West Delhi,31,32,1,0,5/20/2020
Delhi,North West Delhi,31,32,1,0,5/21/2020
Delhi,North West Delhi,31,32,1,0,5/22/2020
Delhi,North West Delhi,31,32,1,0,5/23/2020
Delhi,North West Delhi,31,32,1,0,5/24/2020
Delhi,South Delhi,26,26,0,0,4/21/2020
Delhi,South Delhi,26,26,0,0,4/22/2020
Delhi,South Delhi,70,70,0,0,4/23/2020
Delhi,South Delhi,70,70,0,0,4/24/2020
Delhi,South Delhi,70,70,0,0,4/25/2020
Delhi,South Delhi,70,70,0,0,4/26/2020
Delhi,South Delhi,70,70,0,0,4/27/2020
Delhi,South Delhi,70,70,0,0,4/28/2020
Delhi,South Delhi,70,70,0,0,4/29/2020
Delhi,South Delhi,70,70,0,0,4/30/2020
Delhi,South Delhi,70,70,0,0,5/1/2020
Delhi,South Delhi,70,70,0,0,5/2/2020
Delhi,South Delhi,70,70,0,0,5/3/2020
Delhi,South Delhi,70,70,0,0,5/4/2020
Delhi,South Delhi,70,70,0,0,5/5/2020
Delhi,South Delhi,70,70,0,0,5/6/2020
Delhi,South Delhi,70,70,0,0,5/7/2020
Delhi,South Delhi,70,70,0,0,5/8/2020
Delhi,South Delhi,70,70,0,0,5/9/2020
Delhi,South Delhi,70,70,0,0,5/10/2020
Delhi,South Delhi,70,70,0,0,5/11/2020
Delhi,South Delhi,70,70,0,0,5/12/2020
Delhi,South Delhi,70,70,0,0,5/13/2020
Delhi,South Delhi,70,70,0,0,5/14/2020
Delhi,South Delhi,70,70,0,0,5/15/2020
Delhi,South Delhi,70,70,0,0,5/16/2020
Delhi,South Delhi,70,70,0,0,5/17/2020
Delhi,South Delhi,70,70,0,0,5/18/2020
Delhi,South Delhi,70,70,0,0,5/19/2020
Delhi,South Delhi,70,70,0,0,5/20/2020
Delhi,South Delhi,70,70,0,0,5/21/2020
Delhi,South Delhi,70,70,0,0,5/22/2020
Delhi,South Delhi,70,70,0,0,5/23/2020
Delhi,South Delhi,70,70,0,0,5/24/2020
Delhi,South West Delhi,3,3,0,0,4/21/2020
Delhi,South West Delhi,3,3,0,0,4/22/2020
Delhi,South West Delhi,42,42,0,0,4/23/2020
Delhi,South West Delhi,42,42,0,0,4/24/2020
Delhi,South West Delhi,42,42,0,0,4/25/2020
Delhi,South West Delhi,42,42,0,0,4/26/2020
Delhi,South West Delhi,42,42,0,0,4/27/2020
Delhi,South West Delhi,42,42,0,0,4/28/2020
Delhi,South West Delhi,42,42,0,0,4/29/2020
Delhi,South West Delhi,42,42,0,0,4/30/2020
Delhi,South West Delhi,42,42,0,0,5/1/2020
Delhi,South West Delhi,42,42,0,0,5/2/2020
Delhi,South West Delhi,42,42,0,0,5/3/2020
Delhi,South West Delhi,42,42,0,0,5/4/2020
Delhi,South West Delhi,42,42,0,0,5/5/2020
Delhi,South West Delhi,42,42,0,0,5/6/2020
Delhi,South West Delhi,42,42,0,0,5/7/2020
Delhi,South West Delhi,42,42,0,0,5/8/2020
Delhi,South West Delhi,42,42,0,0,5/9/2020
Delhi,South West Delhi,42,42,0,0,5/10/2020
Delhi,South West Delhi,42,42,0,0,5/11/2020
Delhi,South West Delhi,42,42,0,0,5/12/2020
Delhi,South West Delhi,42,42,0,0,5/13/2020
Delhi,South West Delhi,42,42,0,0,5/14/2020
Delhi,South West Delhi,42,42,0,0,5/15/2020
Delhi,South West Delhi,42,42,0,0,5/16/2020
Delhi,South West Delhi,42,42,0,0,5/17/2020
Delhi,South West Delhi,42,42,0,0,5/18/2020
Delhi,South West Delhi,42,42,0,0,5/19/2020
Delhi,South West Delhi,42,42,0,0,5/20/2020
Delhi,South West Delhi,42,42,0,0,5/21/2020
Delhi,South West Delhi,42,42,0,0,5/22/2020
Delhi,South West Delhi,42,42,0,0,5/23/2020
Delhi,South West Delhi,42,42,0,0,5/24/2020
Delhi,West Delhi,2,2,0,0,4/21/2020
Delhi,West Delhi,2,2,0,0,4/22/2020
Delhi,West Delhi,122,122,0,0,4/23/2020
Delhi,West Delhi,122,122,0,0,4/24/2020
Delhi,West Delhi,122,122,0,0,4/25/2020
Delhi,West Delhi,122,122,0,0,4/26/2020
Delhi,West Delhi,122,122,0,0,4/27/2020
Delhi,West Delhi,122,122,0,0,4/28/2020
Delhi,West Delhi,122,122,0,0,4/29/2020
Delhi,West Delhi,122,122,0,0,4/30/2020
Delhi,West Delhi,122,122,0,0,5/1/2020
Delhi,West Delhi,122,122,0,0,5/2/2020
Delhi,West Delhi,122,122,0,0,5/3/2020
Delhi,West Delhi,122,122,0,0,5/4/2020
Delhi,West Delhi,122,122,0,0,5/5/2020
Delhi,West Delhi,122,122,0,0,5/6/2020
Delhi,West Delhi,122,122,0,0,5/7/2020
Delhi,West Delhi,122,122,0,0,5/8/2020
Delhi,West Delhi,122,122,0,0,5/9/2020
Delhi,West Delhi,122,122,0,0,5/10/2020
Delhi,West Delhi,122,122,0,0,5/11/2020
Delhi,West Delhi,122,122,0,0,5/12/2020
